processed_url,url_length,label
http www contadoresintegrales com,68,0.0
http  pornsharing com,90,1.0
http  skyrock com,120,1.0
http  elitedaily com,90,1.0
http  putlocker is,92,1.0
http  metro co.uk,111,1.0
http  avxhome se,103,1.0
http  torcache net,142,1.0
http  katproxy com,91,1.0
http www ankarahalitemizleme com,61,0.0
http  serverfault com,88,1.0
http  gawker com,83,1.0
http  telegraf com.ua,112,1.0
http  correios com.br,139,1.0
http  askubuntu com,93,1.0
http  ecnavi jp,118,1.0
http  pastehtml com,40,0.0
http  motthegioi vn,87,1.0
http  rocketnews24 com,92,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9 eu-id3 net,198,0.0
http  allegro pl,110,1.0
http  thenextweb com,97,1.0
http  bestblackhatforum com,131,1.0
http  torrentdn com,92,1.0
http  babal net,321,1.0
http  olx in,113,1.0
http  allegro pl,105,1.0
http  ecnavi jp,100,1.0
http  mashable com,86,1.0
http  distractify com,87,1.0
http  elitedaily com,89,1.0
http blog lucabecattini it,51,0.0
http  searchengineland com,90,1.0
http  thenextweb com,131,1.0
http  codecanyon net,99,1.0
http  nguyentandung org,89,1.0
http www generalstafflibrary com,56,0.0
http  fanpage gr,228,1.0
http  otomoto pl,85,1.0
http  olx in,104,1.0
http  nypost com,94,1.0
http  anandtech com,90,1.0
http www daleltartous com,65,0.0
http digilander libero it,39,0.0
http  qz com,99,1.0
http  teespring com,83,1.0
http sacure.runescape.com.d.weblagon loginforn com,70,0.0
http  io9 com,90,1.0
http  mc2i-technologie fr,51,0.0
http  mic com,101,1.0
http esporte uol com.br,115,1.0
http  interpark com,129,1.0
http  interpark com,155,1.0
http  fun-dive com,46,0.0
http us.battle.net.login.en rrweb asia,117,0.0
http  bigcinema tv,92,1.0
https  eksisozluk com,96,1.0
http  otomoto pl,106,1.0
http  motthegioi vn,102,1.0
http www formacao org.br,64,0.0
http  perezhilton com,98,1.0
http  slashdot org,101,1.0
http  babal net,268,1.0
http  mic com,107,1.0
http  web de,88,1.0
http www mtkenyaavocadofarms com,72,0.0
http  venturebeat com,84,1.0
http  lifehacker com,92,1.0
http  mywedstyle ru,61,0.0
http  camtaxbc ro,43,0.0
http  kenh14 vn,97,1.0
http  allegro pl,119,1.0
http  tunein com,88,1.0
http  pitchfork com,94,1.0
http  extratorrent cc,93,1.0
http www amsoluciones cl,63,0.0
http  pastehtml com,40,0.0
http  pornsharing com,83,1.0
http  kotaku com,89,1.0
http  bdnews24 com,117,1.0
http  qz com,113,1.0
http  nesn com,91,1.0
http  themeforest net,96,1.0
http  mylust com,85,1.0
http  atwiki jp,193,1.0
http  twitter com,254,1.0
http  mylust com,99,1.0
http  udn com,129,1.0
http abcnews go com,91,1.0
http  olx co.id,99,1.0
http  web de,121,1.0
http  katproxy com,85,1.0
http digilander libero it,37,0.0
http  themeforest net,88,1.0
http  ap org,88,1.0
http  uproxx com,102,1.0
https  medium com,85,1.0
http  mic com,94,1.0
http  otomoto pl,107,1.0
http  indianexpress com,109,1.0
http  distractify com,87,1.0
http  thenextweb com,123,1.0
http  distractify com,87,1.0
http www naylorantiques com,61,0.0
http  steamcommunity com,88,1.0
http www bjcurio com,117,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1 eu-id3 com,198,0.0
http  ringring vn,86,1.0
http  distractify com,87,1.0
http  cookpad com,88,1.0
https  hollywoodlife com,108,1.0
http  kenh14 vn,99,1.0
http  fanpage gr,228,1.0
http  atwiki jp,208,1.0
https  500px com,105,1.0
http  torcache net,124,1.0
http  indianexpress com,87,1.0
http  fanpage gr,233,1.0
http  elitedaily com,121,1.0
http  plarium com,108,1.0
http  olx pl,88,1.0
http  ck101 com,118,1.0
http  auto ru,189,1.0
http  atwiki jp,85,1.0
http  emgn com,108,1.0
http  akhbarelyom com,115,1.0
http  torcache net,152,1.0
http  caixa gov.br,124,1.0
http  jalopnik com,89,1.0
https  500px com,91,1.0
http  variety com,90,1.0
http  comicbook com,97,1.0
http www martin-busker de,153,0.0
http  genius com,122,1.0
http  otomoto pl,120,1.0
http  196.1.209.98 ,52,0.0
http www amourstore com.br,41,0.0
http  techcrunch com,114,1.0
https  twitter com,265,1.0
http  motthegioi vn,88,1.0
http  correios com.br,97,1.0
http  telegraf com.ua,113,1.0
http  thenextweb com,110,1.0
http  techcrunch com,116,1.0
http  nguyentandung org,96,1.0
http  onedio com,85,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0 id8-eu co.uk,200,0.0
http  ink361 com,91,1.0
http  kenh14 vn,109,1.0
http  udn com,192,1.0
http  mixi jp,111,1.0
http  indianexpress com,131,1.0
http  nesn com,99,1.0
http abcnews go com,99,1.0
http  hubpages com,89,1.0
http espn go com,135,1.0
http  bleacherreport com,104,1.0
http  extratorrent cc,164,1.0
http  torcache net,194,1.0
http  iconosquare com,93,1.0
http  hdfcbank com,92,1.0
http  kenh14 vn,107,1.0
https  myspace com,102,1.0
http  nymag com,94,1.0
http  techcrunch com,89,1.0
http  thenextweb com,115,1.0
http  correios com.br,115,1.0
http  askubuntu com,117,1.0
http  mylust com,88,1.0
http  akhbarelyom com,115,1.0
http www pirazzoliwines com,80,0.0
http  genius com,107,1.0
http  correios com.br,141,1.0
http  stackoverflow com,87,1.0
http  persianblog ir,84,1.0
http uk amazon-ap com,66,0.0
http  emgn com,136,1.0
http  jalopnik com,94,1.0
http  bdnews24 com,84,1.0
http  tunein com,104,1.0
http  tune pk,101,1.0
http  moviepilot com,128,1.0
http  fanpage gr,231,1.0
http  pastehtml com,40,0.0
http  gawker com,84,1.0
http  metro co.uk,141,1.0
http  mirtesen ru,135,1.0
http  genius com,143,1.0
http  superuser com,95,1.0
http  indianexpress com,115,1.0
http  thenextweb com,125,1.0
http  askubuntu com,87,1.0
http  sourceforge net,148,1.0
https  84.203.152.12 ,246,0.0
http distrimarsanitarios soydg com,92,0.0
http  moviepilot com,84,1.0
http  yourlust com,106,1.0
http www thursa com,59,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9 id8-eu co.uk,200,0.0
http  bdnews24 com,108,1.0
http creditgratosse blogspot com,61,0.0
http www cadou ro,47,0.0
http  olx co.id,131,1.0
http  lifehacker com,90,1.0
http www honolulubadminton com,64,0.0
http  torcache net,163,1.0
http noticias uol com.br,142,1.0
http  europa eu,96,1.0
http  savageranch com,85,0.0
http www uts edu.rs,59,0.0
http  emgn com,105,1.0
http  correios com.br,91,1.0
http  xhamster com,88,1.0
http www.habbocreditos4 t83 net,55,0.0
http  torcache net,186,1.0
http  otomoto pl,90,1.0
http  smallseotools com,83,1.0
http www.da tzc edu.cn,111,0.0
http  sistemafidelidade2012 com,81,0.0
https  eksisozluk com,98,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3 id8-eu net,198,0.0
http  correios com.br,118,1.0
http  askubuntu com,86,1.0
http  otomoto pl,99,1.0
http  stackoverflow com,92,1.0
http  mylust com,89,1.0
http  indianexpress com,117,1.0
http  pastehtml com,40,0.0
http www wellkomputindo com,98,0.0
http  xdysb com,57,0.0
http  ink361 com,94,1.0
http  megogo net,90,1.0
http  torrentdn com,99,1.0
http  khabaronline ir,83,1.0
http  olx co.id,97,1.0
http www.apple.com-support-assistenza-account.information upoert com,123,0.0
http  correios com.br,87,1.0
http  torcache net,129,1.0
http  interpark com,123,1.0
http  mashable com,92,1.0
http www id-app7 co.uk,144,0.0
http  emgn com,152,1.0
http  paulgolding us,124,0.0
http  persianblog ir,91,1.0
http  askubuntu com,94,1.0
http www smxszz com,66,0.0
http  variety com,131,1.0
http  icicibank com,83,1.0
http  extratorrent cc,86,1.0
http www mantracpowersystems ru,43,0.0
http  thenextweb com,119,1.0
http  olx pl,90,1.0
http www controlyourbreath com,102,0.0
http  memil kr,53,0.0
http abc go com,135,1.0
http online.citi.com.9jzqlb0spiaigeio8u2dtbhqhnczod bucspray gr,81,0.0
http  themeforest net,97,1.0
http bank0famerica-com.z2 newmail ru,283,0.0
http  bongda88 info,97,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3 srv-woa1 co.uk,202,0.0
http www controlyourbreath com,101,0.0
http www xljdr org,42,0.0
http  web de,88,1.0
http www 168jobz com,40,0.0
http  wisticks org,99,0.0
http  xhamster com,88,1.0
http  themeforest net,97,1.0
http  sunvalleybarandgrill com,54,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3 id-app7 co.uk,201,0.0
https ub6ylxeg emltrk com,41,0.0
http  thenextweb com,94,1.0
http assistance.remboursement-de-droit-redevables.php.38swi chalenovavicosa com.br,85,0.0
http  otomoto pl,96,1.0
http www techrefrigeration com,93,0.0
http  ap org,86,1.0
https  evernote com,92,1.0
http  variety com,224,1.0
http www idmsa pl,86,0.0
http paypal.service.id indomima com,71,0.0
http  web de,144,1.0
http  pornsharing com,83,1.0
http  tobogo net,107,1.0
http noticias uol com.br,134,1.0
http  cheezburger com,127,1.0
http  serverfault com,106,1.0
http  babal net,368,1.0
https  500px com,87,1.0
http  grantland com,119,1.0
http  olx ua,139,1.0
http  digg com,85,1.0
http  momoshop com.tw,123,1.0
http  giphy com,90,1.0
http www djphleck com,70,0.0
http  syosetu com,96,1.0
http distrimarsanitarios soydg com,92,0.0
http  florimat com,192,0.0
http  allegro pl,123,1.0
http  themeforest net,103,1.0
http  seco-nederland org,45,0.0
http  torcache net,142,1.0
http  superuser com,111,1.0
http  ap org,133,1.0
http www googledrive com,61,0.0
http  wpengine com,93,1.0
http  mirtesen ru,191,1.0
http  thenextweb com,110,1.0
http  tobogo net,107,1.0
http  pastehtml com,40,0.0
http  web de,115,1.0
http  nymag com,121,1.0
http  sfglobe com,105,1.0
http  io9 com,94,1.0
http  aljazeera net,223,1.0
https  creativemarket com,91,1.0
http  allegro pl,93,1.0
http  interpark com,123,1.0
http secure2.verified.information.cmd.login.submit.dashboard.language.com.mylolided.woa.f564.54qsd64qsd46 euamoarquitetura com,199,0.0
http  akhbarelyom com,110,1.0
http  superuser com,97,1.0
http www mobivizitka com,41,0.0
http  thenextweb com,133,1.0
http digilander libero it,40,0.0
http  nguyentandung org,88,1.0
http  tinnhanh360 net,86,1.0
http  mylust com,103,1.0
http  techcrunch com,93,1.0
http  auto ru,189,1.0
http  thechive com,103,1.0
http  torcache net,146,1.0
http  mic com,117,1.0
http  veziralan com,60,0.0
http itunes-secure leptinegypt com,77,0.0
http eee oomsn asia,41,0.0
http  kenh14 vn,109,1.0
http onlinebanking.bankofamerica.com lordleandro com,55,0.0
http www srv-woa1 com,143,0.0
http  askubuntu com,87,1.0
http  kienthuc net.vn,84,1.0
http  sourceforge net,100,1.0
http  serverfault com,98,1.0
http  thechive com,98,1.0
http  metro co.uk,138,1.0
http  babal net,88,1.0
http  ameblo jp,114,1.0
http  tinnhanh360 net,100,1.0
http  bleacherreport com,120,1.0
http bonuspromotion 0fees net,63,0.0
http  katproxy com,98,1.0
http alipay-shengji applr cn,47,0.0
http  emgn com,110,1.0
http  techcrunch com,83,1.0
http  interpark com,140,1.0
http  twitter com,361,1.0
http  spankbang com,93,1.0
http  torcache net,160,1.0
http  telegraf com.ua,83,1.0
http  grantland com,114,1.0
http www longshu com,132,0.0
http  comicbook com,97,1.0
http java-curl-jar googlecode com,50,0.0
http  pornsharing com,90,1.0
http  txellwebs com,75,0.0
http  deadspin com,101,1.0
http  twitter com,343,1.0
http  icicibank com,111,1.0
http  twitter com,255,1.0
http  maybank2u com.my,159,1.0
http  perezhilton com,132,1.0
http  emgn com,86,1.0
http  pastehtml com,40,0.0
http sac tudofit com.br,55,0.0
http  conservativetribune com,102,1.0
http  cox com,101,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9 id-app7 co.uk,201,0.0
http  plarium com,90,1.0
http  emgn com,83,1.0
http  tinnhanh360 net,90,1.0
http www thelegacyplaza com,95,0.0
http  hdfcbank com,84,1.0
http www easyquranpk org,89,0.0
http  pastehtml com,40,0.0
http  zozo jp,108,1.0
http  torcache net,126,1.0
http  censor net.ua,112,1.0
http  ringring vn,93,1.0
http  getpocket com,94,1.0
http  qz com,128,1.0
http  web de,167,1.0
http  bdnews24 com,88,1.0
http  torcache net,167,1.0
http  himado in,89,1.0
http  babal net,141,1.0
http fb.com.accounts.login.userid.473724 fb12m com,63,0.0
http  digg com,93,1.0
http  indianexpress com,119,1.0
http  moviepilot com,142,1.0
http  distractify com,87,1.0
http  themeforest net,88,1.0
http  motthegioi vn,117,1.0
http  biomall bg,54,0.0
http www gate com.pl,103,0.0
http  plarium com,91,1.0
http  web de,98,1.0
http  babal net,367,1.0
http  shop-pro jp,94,1.0
http noticias uol com.br,138,1.0
http  techcrunch com,85,1.0
http  fazenda gov.br,92,1.0
http  kakaku com,83,1.0
http  tobogo net,106,1.0
http  web tv,90,1.0
http  udn com,183,1.0
http  olx ro,95,1.0
http  gizmodo com,98,1.0
http  popupads ir,148,1.0
http  motthegioi vn,115,1.0
http cadastramento21 allalla com,60,0.0
http  ecnavi jp,139,1.0
http www thesmetimes com,69,0.0
http  icicibank com,97,1.0
http  graphicriver net,83,1.0
http  thenextweb com,95,1.0
http  otomoto pl,85,1.0
http  pikabu ru,118,1.0
http  fanpage gr,224,1.0
http essm21 free fr,73,0.0
http  correios com.br,123,1.0
http  extratorrent cc,183,1.0
http  mashable com,92,1.0
https  ifttt com,83,1.0
http www hardnationgear com,58,0.0
http  indianexpress com,122,1.0
http www lingayatvivah in,48,0.0
http  censor net.ua,126,1.0
http  fortune com,122,1.0
http  censor net.ua,86,1.0
http  perezhilton com,122,1.0
http  mic com,115,1.0
http  torcache net,145,1.0
http toko duniabermain com,115,0.0
http  bdnews24 com,103,1.0
http  indianexpress com,99,1.0
http viewgumtreead nm ru,77,0.0
http  udn com,183,1.0
http  bdnews24 com,108,1.0
http www xihang com.cn,139,0.0
http  serverfault com,84,1.0
http  distractify com,87,1.0
http  caixa gov.br,102,1.0
http  kienthuc net.vn,102,1.0
http  depositphotos com,88,1.0
http  babal net,327,1.0
https spreadsheets google com,218,0.0
http distrimarsanitarios soydg com,92,0.0
https  www gov.uk,103,1.0
http  olx ro,118,1.0
http  interpark com,164,1.0
http www.paypal.com.uk.login.cgi-bin quimeraviajes com,71,0.0
http  olx ro,98,1.0
http www marketingbyinternet com,71,0.0
http  torcache net,131,1.0
http drive-google-com fanalav com,69,0.0
http  worldoftanks ru,91,1.0
http klava monetarystar net,86,0.0
http  distractify com,87,1.0
http www yallahoman com,60,0.0
https  myspace com,86,1.0
http  udn com,153,1.0
http  hdfcbank com,85,1.0
https  500px com,86,1.0
http www danielminaglia com.ar,153,0.0
http  mylust com,99,1.0
http  olx ua,83,1.0
http  venturebeat com,106,1.0
http  sfglobe com,108,1.0
http  ringring vn,90,1.0
http  searchengineland com,95,1.0
http  spisane pl,78,0.0
http  74.254.56.4 ,64,0.0
http  bgr com,101,1.0
http www tubeglobe com,47,0.0
http  thenextweb com,96,1.0
http  tunein com,116,1.0
http  ringring vn,93,1.0
http  thenextweb com,121,1.0
http  seekingalpha com,91,1.0
http  kenh14 vn,113,1.0
http www webinter co.th,52,0.0
http  sourceforge net,87,1.0
http  techcrunch com,83,1.0
http home comcast net,117,0.0
http  mic com,111,1.0
http  pastehtml com,40,0.0
http  patch com,98,1.0
http  tinnhanh360 net,86,1.0
http  tune pk,108,1.0
http  hollywoodlife com,104,1.0
http  web de,91,1.0
https  medium com,120,1.0
http  grantland com,108,1.0
http  distractify com,87,1.0
http  techcrunch com,93,1.0
https  instagram com,241,1.0
http  thenextweb com,116,1.0
http 1-configurazione-supporto-apple.store-contatta bimabn com,109,0.0
http  slashdot org,97,1.0
http  emgn com,102,1.0
http  castillatelecom com,55,0.0
http  kenh14 vn,88,1.0
https  myspace com,87,1.0
http  bdnews24 com,93,1.0
http  distractify com,87,1.0
http www eu-id3 net,141,0.0
http www atelierfrancebronze fr,76,0.0
http  nesn com,88,1.0
https  medium com,122,1.0
http  flex2print com,102,0.0
https  twitter com,308,1.0
http  searchengineland com,108,1.0
http  elcomercio pe,159,1.0
http  askubuntu com,96,1.0
http  jezebel com,94,1.0
http  indianexpress com,100,1.0
http  torcache net,124,1.0
http  udn com,147,1.0
http www yawarhussainscalligraphy com,73,0.0
http drive-google-com fanalav com,69,0.0
http  sourceforge net,104,1.0
http  atwiki jp,118,1.0
http  babal net,169,1.0
http  elitedaily com,87,1.0
http  olx ro,140,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify5 id8-eu net,198,0.0
http  xvideo-jp com,131,1.0
http  twitter com,320,1.0
http co-operative elbadreditions com,51,0.0
http www skuexpress com,109,0.0
http  mylust com,91,1.0
http  jezebel com,91,1.0
http  olx ro,83,1.0
http payspalau mail15 su,75,0.0
http  squarespace com,86,1.0
http  extratorrent cc,98,1.0
http  sourceforge net,95,1.0
http  spankbang com,95,1.0
http  distractify com,87,1.0
http  olx co.id,135,1.0
http  thenextweb com,99,1.0
http  62.76.180.234 ,54,0.0
http  ap org,95,1.0
https  500px com,86,1.0
http  pikabu ru,91,1.0
http  ero-advertising com,119,1.0
http  rocketnews24 com,110,1.0
http www tatianacrisan com,42,0.0
http  kienthuc net.vn,100,1.0
http  taboola com,115,1.0
http  torcache net,135,1.0
http  uproxx com,100,1.0
http  io9 com,99,1.0
http s70.n57.n84.n66.static myhostcenter com,84,0.0
http  mylust com,100,1.0
http  torcache net,149,1.0
http  correios com.br,110,1.0
http  teknikzemin com,38,0.0
http  interpark com,140,1.0
http  otomoto pl,100,1.0
http  distractify com,87,1.0
http  pornsharing com,90,1.0
http  pornsharing com,88,1.0
http  katproxy com,84,1.0
http www ambon go.id,103,0.0
http  cheezburger com,123,1.0
http www navsarifinder in,62,0.0
http  nypost com,84,1.0
http  sfglobe com,96,1.0
http  olx ro,84,1.0
http  tobogo net,110,1.0
http  hollywoodlife com,102,1.0
http www robertoflores com,63,0.0
http  wikiwiki jp,100,1.0
http digilander libero it,42,0.0
http www preferredcontracts co.uk,57,0.0
http www kun-su com,131,0.0
http  icicibank com,104,1.0
http  udn com,151,1.0
http  tobogo net,106,1.0
http  genius com,297,1.0
http  bleacherreport com,119,1.0
http www.cartasi.it totallytech it,46,0.0
http  pastehtml com,40,0.0
http moedasgratishabbo-gerador blogspot com,46,0.0
https  medium com,136,1.0
http  bestblackhatforum com,83,1.0
http  babal net,116,1.0
http  maybank2u com.my,132,1.0
https  medium com,162,1.0
http www.r7habbomoedas-original blogspot com,47,0.0
http  109.123.69.62 ,54,0.0
http  superuser com,99,1.0
https  eksisozluk com,91,1.0
http  bdnews24 com,93,1.0
http  distractify com,87,1.0
http espn go com,108,1.0
http  otomoto pl,121,1.0
http  wpengine com,91,1.0
http  allrecipes com,86,1.0
http www pmmhouston com,40,0.0
http  qz com,87,1.0
http  themeforest net,100,1.0
http  techcrunch com,91,1.0
https  500px com,90,1.0
http  thenextweb com,130,1.0
http www refriautoartiles com,275,0.0
http  sfglobe com,109,1.0
http  xvideo-jp com,130,1.0
http  ero-advertising com,103,1.0
http  kenh14 vn,94,1.0
http  tinnhanh360 net,89,1.0
http  qz com,99,1.0
http  censor net.ua,95,1.0
http  buzzfil net,103,1.0
http  torcache net,133,1.0
http www euid-app3 co.uk,208,0.0
https  hollywoodlife com,96,1.0
http  emgn com,94,1.0
http  rt com,86,1.0
http  extratorrent cc,83,1.0
http  serverfault com,85,1.0
http ars4kersa pochta ru,47,0.0
http  distractify com,87,1.0
http  extratorrent cc,105,1.0
http  sourceforge net,165,1.0
http  allegro pl,235,1.0
http  olx ua,129,1.0
http blog joanfernandez es,83,0.0
http  olx co.id,101,1.0
http  jezebel com,89,1.0
http  tunein com,91,1.0
